bored,excitement,meditation,frustration,position,soundPeak
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,0,0
0.510175,0.29419318,0,0.33884093,23.219954648526077,0.5826568603515625
0.510175,0.29419318,0,0.33884093,46.439909297052154,0.551544189453125
0.510175,0.29419318,0,0.33884093,69.65986394557822,0.6041259765625
0.510175,0.29419318,0,0.33884093,69.65986394557822,0.6041259765625
0.510175,0.29419318,0,0.33884093,92.87981859410431,0.5660858154296875
0.510175,0.29419318,0,0.33884093,116.09977324263038,0.7235870361328125
0.510175,0.29419318,0,0.33884093,139.31972789115645,0.6974945068359375
0.49172166,0.25559148,0,0.3338539,139.31972789115645,0.6974945068359375
0.49172166,0.25559148,0,0.3338539,162.53968253968253,0.57586669921875
0.49172166,0.25559148,0,0.3338539,185.75963718820861,0.5470428466796875
0.49172166,0.25559148,0,0.3338539,208.9795918367347,0.51177978515625
0.49172166,0.25559148,0,0.3338539,208.9795918367347,0.51177978515625
0.49172166,0.25559148,0,0.3338539,232.19954648526075,0.707550048828125
0.49172166,0.25559148,0,0.3338539,255.41950113378684,0.715789794921875
0.49172166,0.25559148,0,0.3338539,255.41950113378684,0.715789794921875
0.49172166,0.25559148,0,0.3338539,278.6394557823129,0.66937255859375
0.49172166,0.25559148,0,0.3338539,301.859410430839,0.678924560546875
0.49172166,0.25559148,0,0.3338539,301.859410430839,0.678924560546875
0.49172166,0.25559148,0,0.3338539,325.07936507936506,0.6148834228515625
0.49172166,0.25559148,0,0.3338539,348.29931972789115,0.5830078125
0.49172166,0.25559148,0,0.3338539,348.29931972789115,0.5830078125
0.49172166,0.25559148,0,0.3338539,371.51927437641723,0.6366729736328125
0.49172166,0.25559148,0,0.3338539,394.7392290249433,0.6186065673828125
0.49172166,0.25559148,0,0.3338539,417.9591836734694,0.5532989501953125
0.49172166,0.25559148,0,0.3338539,417.9591836734694,0.5532989501953125
0.49172166,0.25559148,0,0.3338539,441.1791383219954,0.6192779541015625
0.49172166,0.25559148,0,0.3338539,464.3990929705215,0.4917755126953125
0.49172166,0.25559148,0,0.3338539,487.6190476190476,0.6475677490234375
0.49172166,0.25559148,0,0.3338539,487.6190476190476,0.6475677490234375
0.49172166,0.25559148,0,0.3338539,510.8390022675737,0.49517822265625
0.49172166,0.25559148,0,0.3338539,534.0589569160998,0.5514678955078125
0.49172166,0.25559148,0,0.3338539,557.2789115646258,0.670928955078125
0.49172166,0.25559148,0,0.3338539,557.2789115646258,0.670928955078125
0.49172166,0.25559148,0,0.3338539,580.4988662131519,0.5876617431640625
0.49172166,0.25559148,0,0.3338539,603.718820861678,0.6168975830078125
0.49172166,0.25559148,0,0.3338539,603.718820861678,0.6168975830078125
0.49172166,0.25559148,0,0.3338539,626.9387755102041,0.5717315673828125
0.49172166,0.25559148,0,0.3338539,650.1587301587301,0.518463134765625
0.47511488,0.22908261,0.016812267,0.32620716,650.1587301587301,0.518463134765625
0.47511488,0.22908261,0.016812267,0.32620716,673.3786848072563,0.5976715087890625
0.47511488,0.22908261,0.016812267,0.32620716,696.5986394557823,0.462738037109375
0.47511488,0.22908261,0.016812267,0.32620716,696.5986394557823,0.462738037109375
0.47511488,0.22908261,0.016812267,0.32620716,719.8185941043083,0.8113250732421875
0.47511488,0.22908261,0.016812267,0.32620716,743.0385487528345,0.7686309814453125
0.47511488,0.22908261,0.016812267,0.32620716,766.2585034013605,0.7263336181640625
0.47511488,0.22908261,0.016812267,0.32620716,789.4784580498866,0.7439727783203125
0.47511488,0.22908261,0.016812267,0.32620716,789.4784580498866,0.7439727783203125
0.47511488,0.22908261,0.016812267,0.32620716,812.6984126984127,0.7562713623046875
0.47511488,0.22908261,0.016812267,0.32620716,835.9183673469388,0.773773193359375
0.47511488,0.22908261,0.016812267,0.32620716,859.1383219954648,0.725799560546875
0.47511488,0.22908261,0.016812267,0.32620716,859.1383219954648,0.725799560546875
0.47511488,0.22908261,0.016812267,0.32620716,882.3582766439908,0.7073516845703125
0.47511488,0.22908261,0.016812267,0.32620716,905.578231292517,0.6902923583984375
0.47511488,0.22908261,0.016812267,0.32620716,905.578231292517,0.6902923583984375
0.47511488,0.22908261,0.016812267,0.32620716,928.798185941043,0.682708740234375
0.47511488,0.22908261,0.016812267,0.32620716,952.0181405895692,0.587921142578125
0.47511488,0.22908261,0.016812267,0.32620716,952.0181405895692,0.587921142578125
0.47511488,0.22908261,0.016812267,0.32620716,975.2380952380952,0.7869720458984375
0.47511488,0.22908261,0.016812267,0.32620716,998.4580498866213,0.7737579345703125
0.47511488,0.22908261,0.016812267,0.32620716,998.4580498866213,0.7737579345703125
0.47511488,0.22908261,0.016812267,0.32620716,1021.6780045351474,0.7378082275390625
0.47511488,0.22908261,0.016812267,0.32620716,1044.8979591836735,0.6830902099609375
0.47511488,0.22908261,0.016812267,0.32620716,1068.1179138321995,0.6910858154296875
0.47511488,0.22908261,0.016812267,0.32620716,1068.1179138321995,0.6910858154296875
0.47511488,0.22908261,0.016812267,0.32620716,1091.3378684807255,0.6854095458984375
0.47511488,0.22908261,0.016812267,0.32620716,1114.5578231292516,0.7187347412109375
0.47511488,0.22908261,0.016812267,0.32620716,1137.7777777777778,0.6855621337890625
0.46017045,0.25027776,0.026971092,0.31894824,1137.7777777777778,0.6855621337890625
0.46017045,0.25027776,0.026971092,0.31894824,1160.9977324263039,0.6790618896484375
0.46017045,0.25027776,0.026971092,0.31894824,1184.2176870748299,0.5531158447265625
0.46017045,0.25027776,0.026971092,0.31894824,1207.437641723356,0.8209381103515625
0.46017045,0.25027776,0.026971092,0.31894824,1207.437641723356,0.8209381103515625
0.46017045,0.25027776,0.026971092,0.31894824,1230.657596371882,0.7910614013671875
0.46017045,0.25027776,0.026971092,0.31894824,1253.8775510204082,0.7326202392578125
0.46017045,0.25027776,0.026971092,0.31894824,1253.8775510204082,0.7326202392578125
