bored,excitement,meditation,frustration,position,soundPeak
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,0,0
0.41331077,0.27908248,0.16088156,0.4557913,23.219954648526077,0
0.41331077,0.27908248,0.16088156,0.4557913,46.439909297052154,0
0.41331077,0.27908248,0.16088156,0.4557913,46.439909297052154,0
0.41331077,0.27908248,0.16088156,0.4557913,69.65986394557822,0
0.41331077,0.27908248,0.16088156,0.4557913,92.87981859410431,0
0.41331077,0.27908248,0.16088156,0.4557913,116.09977324263038,0
0.41331077,0.27908248,0.16088156,0.4557913,116.09977324263038,0
0.41331077,0.27908248,0.16088156,0.4557913,139.31972789115645,0
0.41331077,0.27908248,0.16088156,0.4557913,162.53968253968253,0
0.41331077,0.27908248,0.16088156,0.4557913,162.53968253968253,0
0.41331077,0.27908248,0.16088156,0.4557913,185.75963718820861,0
0.41331077,0.27908248,0.16088156,0.4557913,208.9795918367347,0
0.41331077,0.27908248,0.16088156,0.4557913,208.9795918367347,0
0.41331077,0.27908248,0.16088156,0.4557913,232.19954648526075,0
0.41331077,0.27908248,0.16088156,0.4557913,255.41950113378684,0
0.41331077,0.27908248,0.16088156,0.4557913,255.41950113378684,0
0.41331077,0.27908248,0.16088156,0.4557913,278.6394557823129,0
0.41331077,0.27908248,0.16088156,0.4557913,301.859410430839,0
0.41331077,0.27908248,0.16088156,0.4557913,325.07936507936506,0
0.41331077,0.27908248,0.16088156,0.4557913,325.07936507936506,0
0.41331077,0.27908248,0.16088156,0.4557913,348.29931972789115,0
0.43319723,0.3341589,0.14201775,0.45862582,371.51927437641723,0
0.43319723,0.3341589,0.14201775,0.45862582,394.7392290249433,0
0.43319723,0.3341589,0.14201775,0.45862582,394.7392290249433,0
0.43319723,0.3341589,0.14201775,0.45862582,417.9591836734694,0
0.43319723,0.3341589,0.14201775,0.45862582,441.1791383219954,0
0.43319723,0.3341589,0.14201775,0.45862582,464.3990929705215,0
0.43319723,0.3341589,0.14201775,0.45862582,464.3990929705215,0
0.43319723,0.3341589,0.14201775,0.45862582,487.6190476190476,0
