bored,excitement,meditation,frustration,position,soundPeak
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,0,0
0.8933158,0.9060586,0.31610706,0.8641404,23.219954648526077,0
0.8933158,0.9060586,0.31610706,0.8641404,46.439909297052154,0
0.8933158,0.9060586,0.31610706,0.8641404,69.65986394557822,0
0.8933158,0.9060586,0.31610706,0.8641404,69.65986394557822,0
0.8933158,0.9060586,0.31610706,0.8641404,92.87981859410431,0
0.8933158,0.9060586,0.31610706,0.8641404,116.09977324263038,0
0.8933158,0.9060586,0.31610706,0.8641404,139.31972789115645,0.00006103515625
0.8933158,0.9060586,0.31610706,0.8641404,139.31972789115645,0.00006103515625
0.8933158,0.9060586,0.31610706,0.8641404,162.53968253968253,0.0076446533203125
0.8933158,0.9060586,0.31610706,0.8641404,185.75963718820861,0.5390625
0.8933158,0.9060586,0.31610706,0.8641404,208.9795918367347,0.5359039306640625
0.8933158,0.9060586,0.31610706,0.8641404,208.9795918367347,0.5359039306640625
0.8969414,0.92915064,0.3148554,0.86584264,232.19954648526075,0.235931396484375
0.8969414,0.92915064,0.3148554,0.86584264,255.41950113378684,0.27947998046875
0.8969414,0.92915064,0.3148554,0.86584264,255.41950113378684,0.27947998046875
0.8969414,0.92915064,0.3148554,0.86584264,278.6394557823129,0.248504638671875
0.8969414,0.92915064,0.3148554,0.86584264,301.859410430839,0.257904052734375
0.8969414,0.92915064,0.3148554,0.86584264,301.859410430839,0.257904052734375
0.8969414,0.92915064,0.3148554,0.86584264,325.07936507936506,0.2325439453125
0.8969414,0.92915064,0.3148554,0.86584264,348.29931972789115,0.191253662109375
0.8969414,0.92915064,0.3148554,0.86584264,348.29931972789115,0.191253662109375
0.8969414,0.92915064,0.3148554,0.86584264,371.51927437641723,0.1824493408203125
0.8969414,0.92915064,0.3148554,0.86584264,394.7392290249433,0.1994781494140625
0.8969414,0.92915064,0.3148554,0.86584264,417.9591836734694,0.165191650390625
0.8969414,0.92915064,0.3148554,0.86584264,417.9591836734694,0.165191650390625
