bored,excitement,meditation,frustration,position,soundPeak
0.9496216,0.8915084,0.21215345,0.6091037,0,0
0.9496216,0.8915084,0.21215345,0.6091037,0,0
0.9496216,0.8915084,0.21215345,0.6091037,0,0
0.9496216,0.8915084,0.21215345,0.6091037,0,0
0.9496216,0.8915084,0.21215345,0.6091037,0,0
0.9496216,0.8915084,0.21215345,0.6091037,23.219954648526077,0.00030517578125
0.9496216,0.8915084,0.21215345,0.6091037,46.439909297052154,0.00030517578125
0.9496216,0.8915084,0.21215345,0.6091037,69.65986394557822,0.00030517578125
0.9496216,0.8915084,0.21215345,0.6091037,69.65986394557822,0.00030517578125
0.9496216,0.8915084,0.21215345,0.6091037,92.87981859410431,0.000335693359375
0.9496216,0.8915084,0.21215345,0.6091037,116.09977324263038,0.0008544921875
0.9496216,0.8915084,0.21215345,0.6091037,116.09977324263038,0.0008544921875
0.9496216,0.8915084,0.21215345,0.6091037,139.31972789115645,0.0004425048828125
0.9496216,0.8915084,0.21215345,0.6091037,162.53968253968253,0.000244140625
0.9676905,0.92893094,0.19601257,0.5706472,185.75963718820861,0.00067138671875
0.9676905,0.92893094,0.19601257,0.5706472,185.75963718820861,0.00067138671875
0.9676905,0.92893094,0.19601257,0.5706472,208.9795918367347,0.0011138916015625
0.9676905,0.92893094,0.19601257,0.5706472,208.9795918367347,0.0011138916015625
0.9676905,0.92893094,0.19601257,0.5706472,232.19954648526075,0.0018310546875
0.9676905,0.92893094,0.19601257,0.5706472,255.41950113378684,0.0037841796875
0.9676905,0.92893094,0.19601257,0.5706472,278.6394557823129,0.005218505859375
0.9676905,0.92893094,0.19601257,0.5706472,278.6394557823129,0.005218505859375
0.9676905,0.92893094,0.19601257,0.5706472,301.859410430839,0.00567626953125
0.9676905,0.92893094,0.19601257,0.5706472,325.07936507936506,0.0080108642578125
0.9676905,0.92893094,0.19601257,0.5706472,348.29931972789115,0.015228271484375
0.9676905,0.92893094,0.19601257,0.5706472,348.29931972789115,0.015228271484375
0.9676905,0.92893094,0.19601257,0.5706472,371.51927437641723,0.0137481689453125
0.9676905,0.92893094,0.19601257,0.5706472,394.7392290249433,0.0276031494140625
0.9676905,0.92893094,0.19601257,0.5706472,417.9591836734694,0.0985870361328125
0.9676905,0.92893094,0.19601257,0.5706472,417.9591836734694,0.0985870361328125
0.9676905,0.92893094,0.19601257,0.5706472,441.1791383219954,0.3526611328125
0.9676905,0.92893094,0.19601257,0.5706472,464.3990929705215,0.3652496337890625
0.9676905,0.92893094,0.19601257,0.5706472,464.3990929705215,0.3652496337890625
0.9676905,0.92893094,0.19601257,0.5706472,487.6190476190476,0.379180908203125
0.9676905,0.92893094,0.19601257,0.5706472,510.8390022675737,0.322052001953125
0.9676905,0.92893094,0.19601257,0.5706472,510.8390022675737,0.322052001953125
0.9676905,0.92893094,0.19601257,0.5706472,534.0589569160998,0.334503173828125
0.9676905,0.92893094,0.19601257,0.5706472,557.2789115646258,0.4328155517578125
0.9676905,0.92893094,0.19601257,0.5706472,557.2789115646258,0.4328155517578125
0.9676905,0.92893094,0.19601257,0.5706472,580.4988662131519,0.394134521484375
0.9676905,0.92893094,0.19601257,0.5706472,603.718820861678,0.384735107421875
0.9676905,0.92893094,0.19601257,0.5706472,626.9387755102041,0.40447998046875
0.9676905,0.92893094,0.19601257,0.5706472,626.9387755102041,0.40447998046875
0.9676905,0.92893094,0.19601257,0.5706472,650.1587301587301,0.41656494140625
0.9676905,0.92893094,0.19601257,0.5706472,673.3786848072563,0.507354736328125
0.98333937,0.83066106,0.18672124,0.52507615,696.5986394557823,0.612213134765625
0.98333937,0.83066106,0.18672124,0.52507615,696.5986394557823,0.612213134765625
0.98333937,0.83066106,0.18672124,0.52507615,719.8185941043083,0.6315155029296875
0.98333937,0.83066106,0.18672124,0.52507615,743.0385487528345,0.626556396484375
0.98333937,0.83066106,0.18672124,0.52507615,766.2585034013605,0.6803131103515625
0.98333937,0.83066106,0.18672124,0.52507615,766.2585034013605,0.6803131103515625
0.98333937,0.83066106,0.18672124,0.52507615,789.4784580498866,0.5883941650390625
0.98333937,0.83066106,0.18672124,0.52507615,812.6984126984127,0.586883544921875
0.98333937,0.83066106,0.18672124,0.52507615,812.6984126984127,0.586883544921875
0.98333937,0.83066106,0.18672124,0.52507615,835.9183673469388,0.5622711181640625
0.98333937,0.83066106,0.18672124,0.52507615,859.1383219954648,0.5248260498046875
0.98333937,0.83066106,0.18672124,0.52507615,859.1383219954648,0.5248260498046875
0.98333937,0.83066106,0.18672124,0.52507615,882.3582766439908,0.5167694091796875
0.98333937,0.83066106,0.18672124,0.52507615,905.578231292517,0.619537353515625
0.98333937,0.83066106,0.18672124,0.52507615,928.798185941043,0.6596221923828125
0.98333937,0.83066106,0.18672124,0.52507615,928.798185941043,0.6596221923828125
0.98333937,0.83066106,0.18672124,0.52507615,952.0181405895692,0.6128692626953125
0.98333937,0.83066106,0.18672124,0.52507615,975.2380952380952,0.5763702392578125
0.98333937,0.83066106,0.18672124,0.52507615,998.4580498866213,0.700469970703125
0.98333937,0.83066106,0.18672124,0.52507615,998.4580498866213,0.700469970703125
0.98333937,0.83066106,0.18672124,0.52507615,1021.6780045351474,0.577667236328125
0.98333937,0.83066106,0.18672124,0.52507615,1044.8979591836735,0.69427490234375
0.98333937,0.83066106,0.18672124,0.52507615,1068.1179138321995,0.692718505859375
0.98333937,0.83066106,0.18672124,0.52507615,1068.1179138321995,0.692718505859375
0.98333937,0.83066106,0.18672124,0.52507615,1091.3378684807255,0.5447998046875
0.98333937,0.83066106,0.18672124,0.52507615,1114.5578231292516,0.75604248046875
0.98333937,0.83066106,0.18672124,0.52507615,1114.5578231292516,0.75604248046875
0.98333937,0.83066106,0.18672124,0.52507615,1137.7777777777778,0.755645751953125
0.98333937,0.83066106,0.18672124,0.52507615,1160.9977324263039,0.696441650390625
0.9961724,0.78814125,0.17836335,0.4802704,1184.2176870748299,0.686798095703125
0.9961724,0.78814125,0.17836335,0.4802704,1184.2176870748299,0.686798095703125
0.9961724,0.78814125,0.17836335,0.4802704,1207.437641723356,0.684783935546875
0.9961724,0.78814125,0.17836335,0.4802704,1207.437641723356,0.684783935546875
0.9961724,0.78814125,0.17836335,0.4802704,1230.657596371882,0.611419677734375
0.9961724,0.78814125,0.17836335,0.4802704,1253.8775510204082,0.433258056640625
0.9961724,0.78814125,0.17836335,0.4802704,1277.0975056689342,0.5684051513671875
0.9961724,0.78814125,0.17836335,0.4802704,1277.0975056689342,0.5684051513671875
