bored,excitement,meditation,frustration,position,soundPeak
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,0,0
0.54572713,0.35588548,0.40661338,0.47345924,23.219954648526077,0
0.54572713,0.35588548,0.40661338,0.47345924,46.439909297052154,0.224853515625
0.54572713,0.35588548,0.40661338,0.47345924,46.439909297052154,0.224853515625
0.54572713,0.35588548,0.40661338,0.47345924,69.65986394557822,0.436126708984375
0.54572713,0.35588548,0.40661338,0.47345924,69.65986394557822,0.436126708984375
0.54572713,0.35588548,0.40661338,0.47345924,92.87981859410431,0.444122314453125
0.54572713,0.35588548,0.40661338,0.47345924,116.09977324263038,0.4128265380859375
0.54572713,0.35588548,0.40661338,0.47345924,116.09977324263038,0.4128265380859375
0.54572713,0.35588548,0.40661338,0.47345924,139.31972789115645,0.4246063232421875
0.54572713,0.35588548,0.40661338,0.47345924,162.53968253968253,0.45501708984375
0.54572713,0.35588548,0.40661338,0.47345924,185.75963718820861,0.434539794921875
0.54572713,0.35588548,0.40661338,0.47345924,185.75963718820861,0.434539794921875
0.54572713,0.35588548,0.40661338,0.47345924,208.9795918367347,0.4515228271484375
0.54572713,0.35588548,0.40661338,0.47345924,232.19954648526075,0.446746826171875
0.54572713,0.35588548,0.40661338,0.47345924,255.41950113378684,0.44903564453125
0.54572713,0.35588548,0.40661338,0.47345924,255.41950113378684,0.44903564453125
0.54572713,0.35588548,0.40661338,0.47345924,278.6394557823129,0.421966552734375
0.54572713,0.35588548,0.40661338,0.47345924,301.859410430839,0.35888671875
0.5463797,0.37022623,0.3992661,0.46771967,325.07936507936506,0.4001922607421875
0.5463797,0.37022623,0.3992661,0.46771967,325.07936507936506,0.4001922607421875
0.5463797,0.37022623,0.3992661,0.46771967,348.29931972789115,0.348052978515625
0.5463797,0.37022623,0.3992661,0.46771967,371.51927437641723,0.39739990234375
0.5463797,0.37022623,0.3992661,0.46771967,371.51927437641723,0.39739990234375
0.5463797,0.37022623,0.3992661,0.46771967,394.7392290249433,0.363037109375
0.5463797,0.37022623,0.3992661,0.46771967,417.9591836734694,0.38232421875
0.5463797,0.37022623,0.3992661,0.46771967,417.9591836734694,0.38232421875
0.5463797,0.37022623,0.3992661,0.46771967,441.1791383219954,0.374114990234375
0.5463797,0.37022623,0.3992661,0.46771967,464.3990929705215,0.363525390625
0.5463797,0.37022623,0.3992661,0.46771967,464.3990929705215,0.363525390625
0.5463797,0.37022623,0.3992661,0.46771967,487.6190476190476,0.36993408203125
0.5463797,0.37022623,0.3992661,0.46771967,510.8390022675737,0.3621063232421875
0.5463797,0.37022623,0.3992661,0.46771967,534.0589569160998,0.3469696044921875
0.5463797,0.37022623,0.3992661,0.46771967,534.0589569160998,0.3469696044921875
0.5463797,0.37022623,0.3992661,0.46771967,557.2789115646258,0.3555145263671875
0.5463797,0.37022623,0.3992661,0.46771967,580.4988662131519,0.3497314453125
0.5463797,0.37022623,0.3992661,0.46771967,603.718820861678,0.35272216796875
0.5463797,0.37022623,0.3992661,0.46771967,603.718820861678,0.35272216796875
0.5463797,0.37022623,0.3992661,0.46771967,626.9387755102041,0.35113525390625
0.5463797,0.37022623,0.3992661,0.46771967,650.1587301587301,0.350921630859375
0.5463797,0.37022623,0.3992661,0.46771967,673.3786848072563,0.3510284423828125
0.5463797,0.37022623,0.3992661,0.46771967,673.3786848072563,0.3510284423828125
0.5463797,0.37022623,0.3992661,0.46771967,696.5986394557823,0.3510284423828125
0.5463797,0.37022623,0.3992661,0.46771967,719.8185941043083,0.35107421875
0.5463797,0.37022623,0.3992661,0.46771967,719.8185941043083,0.35107421875
0.5463797,0.37022623,0.3992661,0.46771967,743.0385487528345,0.348419189453125
0.5463797,0.37022623,0.3992661,0.46771967,766.2585034013605,0.3516693115234375
0.5463797,0.37022623,0.3992661,0.46771967,766.2585034013605,0.3516693115234375
0.5463797,0.37022623,0.3992661,0.46771967,789.4784580498866,0.3510284423828125
0.5463797,0.37022623,0.3992661,0.46771967,812.6984126984127,0.3510284423828125
0.5463797,0.37022623,0.3992661,0.46771967,835.9183673469388,0.351043701171875
0.54118043,0.40322864,0.41734773,0.46105212,835.9183673469388,0.351043701171875
0.54118043,0.40322864,0.41734773,0.46105212,859.1383219954648,0.350799560546875
0.54118043,0.40322864,0.41734773,0.46105212,882.3582766439908,0.3503265380859375
0.54118043,0.40322864,0.41734773,0.46105212,905.578231292517,0.3506622314453125
0.54118043,0.40322864,0.41734773,0.46105212,905.578231292517,0.3506622314453125
0.54118043,0.40322864,0.41734773,0.46105212,928.798185941043,0.3508148193359375
0.54118043,0.40322864,0.41734773,0.46105212,952.0181405895692,0.35076904296875
0.54118043,0.40322864,0.41734773,0.46105212,975.2380952380952,0.350250244140625
0.54118043,0.40322864,0.41734773,0.46105212,975.2380952380952,0.350250244140625
0.54118043,0.40322864,0.41734773,0.46105212,998.4580498866213,0.3481903076171875
0.54118043,0.40322864,0.41734773,0.46105212,1021.6780045351474,0.3516693115234375
0.54118043,0.40322864,0.41734773,0.46105212,1021.6780045351474,0.3516693115234375
